word1;word2;weight
ПОНЧИК;ВКУСНЯШКА;0.3571
ПОНЧИК;ИЗДЕЛИЕ;0.3036
ПОНЧИК;ВЫПЕЧКА;0.2679
ПОНЧИК;ПУДРА;0.1607
ПОНЧИК;СЛАДКОЕ;0.1607
ПОНЯТИЕ;ОПРЕДЕЛЕНИЕ;0.9735
ПОНЯТИЕ;ТЕРМИН;0.6689
ПОНЯТИЕ;ЗНАНИЕ;0.4073
ПОНЯТИЕ;ПРАВИЛО;0.2583
ПОНЯТИЕ;СЛОВАРЬ;0.1523
ПОНЯТОЙ;СВИДЕТЕЛЬ;1.0
ПОНЯТОЙ;ОБЫСК;0.7344
ПОНЯТОЙ;АРЕСТ;0.6094
ПОНЯТОЙ;СОСЕД;0.1719
ПООЩРЕНИЕ;НАГРАДА;1.0
ПООЩРЕНИЕ;ПРЕМИЯ;0.9268
ПООЩРЕНИЕ;ПОХВАЛА;0.9146
ПООЩРЕНИЕ;ПРИЗ;0.7317
ПООЩРЕНИЕ;ГРАМОТА;0.6829
ПООЩРЕНИЕ;БЛАГОДАРНОСТЬ;0.5976
ПООЩРЕНИЕ;МЕДАЛЬ;0.2683
ПООЩРЕНИЕ;УДАЧА;0.2195
ПООЩРЕНИЕ;БОНУС;0.1951
ПОП;КРЕСТ;0.7586
ПОП;БОРОДА;0.3966
ПОП;СВЯТОЙ;0.3103
ПОП;ИКОНА;0.3103
ПОП;КУПОЛ;0.1724
ПОП;ЭСТРАДА;0.1552
ПОП;ПЕСНИ;0.1552
ПОПА;ЗАД;0.7018
ПОПА;ЗАДНИЦА;0.7018
ПОПА;ПРИКЛЮЧЕНИЯ;0.6491
ПОПА;ТРУСЫ;0.5088
ПОПА;ЯГОДИЦЫ;0.4561
ПОПАДАНИЕ;МИШЕНЬ;0.6466
ПОПАДАНИЕ;ЯБЛОЧКО;0.5414
ПОПАДАНИЕ;МЕТКОСТЬ;0.5338
ПОПАДАНИЕ;ТОЧКА;0.3609
ПОПАДАНИЕ;ВЫСТРЕЛ;0.3233
ПОПАДАНИЕ;ДАРТС;0.1579
ПОПАДАНИЕ;ГОЛ;0.1504
ПОПЛАВОК;УДОЧКА;0.9338
ПОПЛАВОК;ЛЕСКА;0.7247
ПОПЛАВОК;РЫБАК;0.6341
ПОПЛАВОК;НАЖИВКА;0.4111
ПОПЛАВОК;КРЮЧОК;0.3693
ПОПЛАВОК;УЛОВ;0.2857
ПОПЛАВОК;РЕЧКА;0.1951
ПОПРАВКА;ОШИБКА;1.0
ПОПРАВКА;ИСПРАВЛЕНИЕ;0.8607
ПОПРАВКА;ИЗМЕНЕНИЕ;0.4016
ПОПРАВКА;ПОМАРКА;0.2787
ПОПРАВКА;КОНСТИТУЦИЯ;0.2705
ПОПУГАЙ;КЛЕТКА;0.781
ПОПУГАЙ;АРА;0.6952
ПОПУГАЙ;КЕША;0.6
ПОПУГАЙ;КЛЮВ;0.4476
ПОПУГАЙ;КАКАДУ;0.4095
ПОПУГАЙ;ПЕРЬЯ;0.4048
ПОПУГАЙЧИК;КЛЕТКА;1.0
ПОПУГАЙЧИК;АРА;0.5857
ПОПУГАЙЧИК;ПОПКА;0.5429
ПОПУГАЙЧИК;ПЕРЬЯ;0.4286
ПОПУГАЙЧИК;КОРМ;0.2857
ПОПУГАЙЧИК;ПТИЧКА;0.2857
ПОПУГАЙЧИК;КЕША;0.2571
ПОПУГАЙЧИК;КОРМУШКА;0.2
ПОПУГАЙЧИК;ПИТОМЕЦ;0.2
ПОПУГАЙЧИК;КЛЮВ;0.1857
ПОПУГАЙЧИК;ЗООМАГАЗИН;0.1571
ПОПУЛЯРНОСТЬ;ЗВЕЗДА;1.0
ПОПУЛЯРНОСТЬ;ПЕВЕЦ;0.8062
ПОПУЛЯРНОСТЬ;ЗНАМЕНИТОСТЬ;0.7442
ПОПУЛЯРНОСТЬ;АРТИСТ;0.3953
ПОПУЛЯРНОСТЬ;АКТРИСА;0.2248
ПОПЫТКА;ШАНС;0.9734
ПОПЫТКА;ПРОБА;0.7447
ПОПЫТКА;ВОЗМОЖНОСТЬ;0.2979
ПОПЫТКА;УДАЧА;0.234
ПОПЫТКА;СТАРАНИЕ;0.1543
ПОРЕБРИК;БОРДЮР;1.0
ПОРЕБРИК;ТРОТУАР;0.6372
ПОРЕБРИК;АСФАЛЬТ;0.5221
ПОРЕБРИК;РЕБРО;0.5221
ПОРЕБРИК;ПИТЕР;0.4779
ПОРЕБРИК;БЕТОН;0.4248
ПОРЕБРИК;БОРТИК;0.354
ПОРЕБРИК;ПЕШЕХОД;0.1593
ПОРОГ;ВХОД;0.5882
ПОРОГ;СТУПЕНЬКА;0.3125
ПОРОГ;КОВРИК;0.3015
ПОРОГ;ЛЕСТНИЦА;0.1949
ПОРОКИ;ГРЕХ;1.0
ПОРОКИ;НЕДОСТАТОК;0.5276
ПОРОКИ;ЖАДНОСТЬ;0.4094
ПОРОКИ;ПРИВЫЧКА;0.252
ПОРОКИ;ИСКУШЕНИЕ;0.2047
ПОРОКИ;ДЬЯВОЛ;0.189
ПОРОХ;ВЗРЫВ;0.9541
ПОРОХ;ПУШКА;0.9083
ПОРОХ;РУЖЬЁ;0.8899
ПОРОХ;ПУЛЯ;0.8257
ПОРОХ;ПОРОШОК;0.7339
ПОРОХ;ПАТРОН;0.6697
ПОРОХ;ВЫСТРЕЛ;0.4495
ПОРОХ;БОЧКА;0.3028
ПОРОХ;АВТОМАТ;0.1927
ПОРТАЛ;ПЕРЕХОД;0.9538
ПОРТАЛ;ДЫРА;0.8
ПОРТАЛ;ИЗМЕРЕНИЕ;0.7846
ПОРТАЛ;ВХОД;0.6308
ПОРТАЛ;ФАНТАСТИКА;0.5846
ПОРТАЛ;ПЕРЕМЕЩЕНИЕ;0.4
ПОРТАЛ;ТЕЛЕПОРТАЦИЯ;0.3538
ПОРТАЛ;СВЯЗЬ;0.2923
ПОРТВЕЙН;ПЬЯНЫЙ;0.4299
ПОРТВЕЙН;ВИНОГРАД;0.3645
ПОРТВЕЙН;СПИРТ;0.2804
ПОРТВЕЙН;РЮМКА;0.2523
ПОРТВЕЙН;ВЫПИВКА;0.1963
ПОРТНОЙ;НИТКИ;0.8588
ПОРТНОЙ;ИГЛА;0.7023
ПОРТНОЙ;МАШИНКА;0.7023
ПОРТНОЙ;ШВЕЯ;0.5802
ПОРТНОЙ;ШИТЬЁ;0.2214
ПОРТНОЙ;НОЖНИЦЫ;0.1603
ПОРТСИГАР;СИГАРЕТЫ;0.8267
ПОРТСИГАР;ТАБАК;0.6261
ПОРТСИГАР;КУРЕНИЕ;0.5289
ПОРТСИГАР;КОРОБКА;0.4985
ПОРТСИГАР;ПАПИРОСЫ;0.3404
ПОРТСИГАР;КАРМАН;0.2918
ПОРТСИГАР;ЗАЖИГАЛКА;0.2432
ПОРТСИГАР;СПИЧКИ;0.2128
ПОРТФЕЛЬ;УЧЕБНИКИ;0.6522
ПОРТФЕЛЬ;КНИГИ;0.5569
ПОРТФЕЛЬ;ПЕНАЛ;0.5518
ПОРТФЕЛЬ;РАНЕЦ;0.4348
ПОРТФЕЛЬ;ДОКУМЕНТЫ;0.1622
ПОРТФЕЛЬ;УРОКИ;0.1538
ПОРТФОЛИО;ПАПКА;0.9592
ПОРТФОЛИО;ФОТОГРАФИЯ;0.9184
ПОРТФОЛИО;МОДЕЛЬ;0.8776
ПОРТФОЛИО;АЛЬБОМ;0.6122
ПОРТФОЛИО;ГРАМОТА;0.551
ПОРТФОЛИО;ПОДИУМ;0.3061
ПОРТФОЛИО;ИНФОРМАЦИЯ;0.2245
ПОРТФОЛИО;РЕКЛАМА;0.1837
ПОРТЬЕРА;ШТОРА;1.0
ПОРТЬЕРА;ЗАНАВЕСКА;0.6075
ПОРТЬЕРА;КАРНИЗ;0.4579
ПОРТЬЕРА;ТЮЛЬ;0.4579
ПОРТЬЕРА;ГАРДИНА;0.1729
ПОРТЯНКА;САПОГ;0.8539
ПОРТЯНКА;ТРЯПКА;0.8539
ПОРТЯНКА;НОСОК;0.7416
ПОРТЯНКА;ВОНЬ;0.1798
ПОРУЧЕНИЕ;ЗАДАНИЕ;1.0
ПОРУЧЕНИЕ;ПРИКАЗ;0.7658
ПОРУЧЕНИЕ;ПРОСЬБА;0.7568
ПОРУЧЕНИЕ;НАКАЗ;0.3063
ПОРУЧЕНИЕ;ОТВЕТСТВЕННОСТЬ;0.2613
ПОРУЧЕНИЕ;ПОРУЧИТЕЛЬ;0.2162
ПОРУЧЕНИЕ;УКАЗ;0.1802
ПОРУЧЕНИЕ;ДОВЕРИЕ;0.1622
ПОРУЧИК;ЗВАНИЕ;1.0
ПОРУЧИК;ОФИЦЕР;0.5833
ПОРУЧИК;ПОРУЧЕНИЕ;0.5
ПОРУЧИК;АНЕКДОТ;0.2024
ПОРУЧИК;ПОРУЧИТЕЛЬ;0.1786
ПОРУЧИК;ДОЛЖНОСТЬ;0.1548
ПОРУЧИК;ЧИН;0.1548
ПОРЧА;ВЕДЬМА;0.931
ПОРЧА;ГАДАЛКА;0.6414
ПОРЧА;КОЛДУНЬЯ;0.6276
ПОРЧА;ИМУЩЕСТВО;0.4828
ПОРЧА;КОЛДОВСТВО;0.4552
ПОРЧА;БАБКА;0.3448
ПОРЧА;ЗАГОВОР;0.3241
ПОРЫВ;СТРАСТИ;0.8028
ПОРЫВ;ВЕТРА;0.7324
ПОРЫВ;ЖЕЛАНИЕ;0.6901
ПОРЫВ;ЧУВСТВА;0.6268
ПОРЫВ;ЭМОЦИИ;0.5493
ПОРЫВ;СТРЕМЛЕНИЕ;0.1831
ПОРЫВ;ГНЕВА;0.1831
ПОРЯДОЧНОСТЬ;ЧЕСТНОСТЬ;0.7586
ПОРЯДОЧНОСТЬ;ВОСПИТАНИЕ;0.569
ПОРЯДОЧНОСТЬ;ЧЕСТЬ;0.3506
ПОРЯДОЧНОСТЬ;ЧЕРТА;0.1897
ПОСАДКА;ВЕРТОЛЁТ;0.3706
ПОСАДКА;ПИЛОТ;0.3059
ПОСАДКА;ШАССИ;0.2235
ПОСАДКА;ГРЯДКА;0.2059
ПОСАДКА;РАСТЕНИЯ;0.1961
ПОСВЯЩЕНИЕ;РЫЦАРЬ;0.9672
ПОСВЯЩЕНИЕ;ОБРЯД;0.8361
ПОСВЯЩЕНИЕ;СВЯЩЕННИК;0.6557
ПОСВЯЩЕНИЕ;СТИХИ;0.5902
ПОСВЯЩЕНИЕ;МЕЧ;0.2787
ПОСВЯЩЕНИЕ;СВЯТОЙ;0.1721
ПОСВЯЩЕНИЕ;ПРИЁМ;0.1639
ПОСЕТИТЕЛЬ;ГОСТЬ;1.0
ПОСЕТИТЕЛЬ;КЛИЕНТ;0.7931
ПОСЕТИТЕЛЬ;ПОКУПАТЕЛЬ;0.6059
ПОСЕТИТЕЛЬ;МУЗЕЙ;0.3596
ПОСЕТИТЕЛЬ;ВИЗИТЁР;0.1675
ПОСЕЩЕНИЕ;ГОСТИ;0.7941
ПОСЕЩЕНИЕ;ПРИХОД;0.6471
ПОСЕЩЕНИЕ;ПОСЕТИТЕЛЬ;0.4804
ПОСЕЩЕНИЕ;МУЗЕЙ;0.3578
ПОСЕЩЕНИЕ;ВСТРЕЧА;0.2157
ПОСЛАНЕЦ;ГОНЕЦ;0.9091
ПОСЛАНЕЦ;ПОСОЛ;0.7413
ПОСЛАНЕЦ;ВЕСТЬ;0.6608
ПОСЛАНЕЦ;ПОСЫЛКА;0.5315
ПОСЛАНЕЦ;ПОЧТА;0.4406
ПОСЛАНЕЦ;НОВОСТЬ;0.4021
ПОСЛАНЕЦ;ПОСЛАННИК;0.2797
ПОСЛАНЕЦ;ПОСЫЛЬНЫЙ;0.1958
ПОСЛАНИЕ;ПОЧТА;0.5877
ПОСЛАНИЕ;СООБЩЕНИЕ;0.4825
ПОСЛАНИЕ;ЗАПИСКА;0.4211
ПОСЛАНИЕ;ВЕСТЬ;0.2632
ПОСЛАНИЕ;ГОЛУБЬ;0.2105
ПОСЛАНИЕ;ПОСЫЛКА;0.1754
ПОСЛАНИЕ;НОВОСТЬ;0.1579
ПОСЛАННИК;ГОНЕЦ;0.7619
ПОСЛАННИК;ВЕСТЬ;0.6369
ПОСЛАННИК;ПОСЫЛКА;0.6071
ПОСЛАННИК;ПОСОЛ;0.4881
ПОСЛАННИК;ПОЧТА;0.3393
ПОСЛАННИК;НОВОСТЬ;0.3304
ПОСЛЕДНИЙ;ОЧЕРЕДЬ;0.9773
ПОСЛЕДНИЙ;ЗВОНОК;0.8182
ПОСЛЕДНИЙ;ГЕРОЙ;0.7727
ПОСЛЕДНИЙ;ШАНС;0.6364
ПОСЛЕДНИЙ;РАЗ;0.6364
ПОСЛЕДНИЙ;НОМЕР;0.2727
ПОСЛЕДОВАТЕЛЬНОСТЬ;ОЧЕРЕДЬ;0.7333
ПОСЛЕДОВАТЕЛЬНОСТЬ;ДЕЙСТВИЙ;0.55
ПОСЛЕДОВАТЕЛЬНОСТЬ;ПЛАН;0.4
ПОСЛЕДОВАТЕЛЬНОСТЬ;ЛОГИКА;0.1833
ПОСЛЕДСТВИЕ;РЕЗУЛЬТАТ;0.8208
ПОСЛЕДСТВИЕ;ИТОГ;0.8113
ПОСЛЕДСТВИЕ;ПРИЧИНА;0.717
ПОСЛЕДСТВИЕ;ВЫВОД;0.3491
ПОСЛЕДСТВИЕ;ПОСТУПОК;0.3396
ПОСЛЕДСТВИЕ;ПОТОМ;0.3302
ПОСЛОВИЦА;МУДРОСТЬ;0.4894
ПОСЛОВИЦА;ФРАЗА;0.2766
ПОСЛОВИЦА;СКОРОГОВОРКА;0.2511
ПОСЛОВИЦА;СМЫСЛ;0.1957
ПОСОБИЕ;УЧЕБНИК;0.5205
ПОСОБИЕ;БЕЗРАБОТИЦА;0.4932
ПОСОБИЕ;ВЫПЛАТА;0.411
ПОСОБИЕ;ПЕНСИЯ;0.1781
ПОСОЛ;ПРЕДСТАВИТЕЛЬ;0.8596
ПОСОЛ;ДИПЛОМАТ;0.6316
ПОСОЛ;СОЛЬ;0.5439
ПОСОЛ;ОГУРЦЫ;0.4912
ПОСОЛ;ИНОСТРАНЕЦ;0.2105
ПОСОЛ;ССЫЛКА;0.2105
ПОСОЛ;ПОМИДОРЫ;0.1579
ПОСОЛЬСТВО;ПРЕДСТАВИТЕЛЬСТВО;0.6167
ПОСОЛЬСТВО;ДИПЛОМАТ;0.5333
ПОСОЛЬСТВО;ВИЗА;0.5
ПОСОЛЬСТВО;ПАСПОРТ;0.3583
ПОСОЛЬСТВО;АТТАШЕ;0.275
ПОСОЛЬСТВО;ДОКУМЕНТЫ;0.2
ПОСОХ;ДЕД;0.7027
ПОСОХ;ТРОСТЬ;0.5135
ПОСОХ;МАГ;0.4324
ПОСОХ;СТАРЕЦ;0.3243
ПОСОХ;ВОЛШЕБНИК;0.1892
ПОСОХ;ВОЛШЕБСТВО;0.1622
ПОСРЕДНИК;СЕРЕДИНА;0.8119
ПОСРЕДНИК;СДЕЛКА;0.7327
ПОСРЕДНИК;СРЕДА;0.6832
ПОСРЕДНИК;ТОРГОВЛЯ;0.2277
ПОСРЕДНИК;ДОГОВОР;0.1584
ПОСРЕДНИК;ПЕРЕДАЧА;0.1584
ПОСТ;ПАСХА;0.8919
ПОСТ;СТРАЖА;0.6757
ПОСТ;ГАИ;0.6216
ПОСТ;ХРИСТИАНСТВО;0.4865
ПОСТ;ВОЗДЕРЖАНИЕ;0.4595
ПОСТ;ПРАВОСЛАВИЕ;0.3243
ПОСТ;ДИЕТА;0.3243
ПОСТ;МОНАХ;0.2973
ПОСТ;ПРОПУСК;0.2162
ПОСТ;БАТЮШКА;0.1622
ПОСТАВИТЬ;ОЦЕНКУ;0.6696
ПОСТАВИТЬ;ВАЗА;0.4107
ПОСТАВИТЬ;ШКАФ;0.2143
ПОСТАВИТЬ;СТАВКА;0.1786
ПОСТАВИТЬ;УГОЛ;0.1786
ПОСТАВКА;ЗАКАЗ;0.3814
ПОСТАВКА;СКЛАД;0.3814
ПОСТАВКА;ДОГОВОР;0.322
ПОСТАВКА;ГРУЗ;0.2712
ПОСТАВКА;ПОЧТА;0.2627
ПОСТАВЩИКИ;ДОСТАВКА;0.875
ПОСТАВЩИКИ;ОПЛАТА;0.4107
ПОСТАВЩИКИ;ПАРТНЁР;0.3929
ПОСТАВЩИКИ;ГРУЗ;0.2321
ПОСТАВЩИКИ;ЗАКАЗ;0.1964
ПОСТАВЩИКИ;ЗАВОЗ;0.1607
ПОСТАВЩИКИ;ПРЕДПРИЯТИЕ;0.1607
ПОСТАМЕНТ;ПАМЯТНИК;1.0
ПОСТАМЕНТ;СТАТУЯ;0.6695
ПОСТАМЕНТ;МОНУМЕНТ;0.5932
ПОСТАМЕНТ;ПОДСТАВКА;0.4068
ПОСТАМЕНТ;СКУЛЬПТУРА;0.3559
ПОСТАМЕНТ;БЮСТ;0.322
ПОСТАМЕНТ;ВОЗВЫШЕНИЕ;0.2203
ПОСТАМЕНТ;МРАМОР;0.2034
ПОСТАМЕНТ;ГРАНИТ;0.1525
ПОСТАНОВКА;СПЕКТАКЛЬ;0.9808
ПОСТАНОВКА;РЕЖИССЁР;0.6795
ПОСТАНОВКА;СЦЕНАРИЙ;0.2692
ПОСТАНОВКА;РОЛЬ;0.1538
ПОСТАНОВЛЕНИЕ;УКАЗ;1.0
ПОСТАНОВЛЕНИЕ;ПРИКАЗ;0.84
ПОСТАНОВЛЕНИЕ;ПРАВИТЕЛЬСТВО;0.6667
ПОСТАНОВЛЕНИЕ;ДУМА;0.2933
ПОСТАНОВЛЕНИЕ;МИНИСТР;0.2533
ПОСТЕЛЬ;ПОДУШКА;1.0
ПОСТЕЛЬ;ОДЕЯЛО;0.9423
ПОСТЕЛЬ;БЕЛЬЁ;0.5305
ПОСТЕЛЬ;ДИВАН;0.2932
ПОСТОЙ;СТОП;0.7955
ПОСТОЙ;ОСТАНОВКА;0.7045
ПОСТОЙ;НОЧЛЕГ;0.4205
ПОСТОЙ;ПРОСЬБА;0.3636
ПОСТОЙ;ГОСТИНИЦА;0.1705
ПОСТОЯЛЕЦ;ЖИЛЕЦ;0.8773
ПОСТОЯЛЕЦ;ГОСТИНИЦА;0.7975
ПОСТОЯЛЕЦ;ГОСТЬ;0.7669
ПОСТОЯЛЕЦ;ЖИТЕЛЬ;0.7485
ПОСТОЯЛЕЦ;ОТЕЛЬ;0.6748
ПОСТОЯЛЕЦ;КВАРТИРАНТ;0.3436
ПОСТОЯЛЕЦ;ЖИЛЬЁ;0.2515
ПОСТОЯЛЕЦ;ДВОР;0.1656
ПОСТОЯЛЕЦ;НОМЕР;0.1534
ПОСТОЯНСТВО;ВЕРНОСТЬ;1.0
ПОСТОЯНСТВО;СТАБИЛЬНОСТЬ;0.88
ПОСТОЯНСТВО;ПРЕДАННОСТЬ;0.76
ПОСТОЯНСТВО;НАДЁЖНОСТЬ;0.56
ПОСТОЯНСТВО;ОТНОШЕНИЯ;0.52
ПОСТОЯНСТВО;СУЩЕСТВИТЕЛЬНОЕ;0.36
ПОСТОЯНСТВО;ПРИЗНАК;0.32
ПОСТОЯНСТВО;АЛГОРИТМ;0.28
ПОСТОЯНСТВО;УПОРЯДОЧЕННОСТЬ;0.28
ПОСТОЯНСТВО;УСТОИ;0.16
ПОСТРАДАВШИЙ;АВАРИЯ;0.9677
ПОСТРАДАВШИЙ;ПОТЕРПЕВШИЙ;0.9032
ПОСТРАДАВШИЙ;ТРАВМА;0.4946
ПОСТРАДАВШИЙ;ЖЕРТВА;0.3656
ПОСТРАДАВШИЙ;ПЕРЕЛОМ;0.2151
ПОСТРАДАВШИЙ;КАТАСТРОФА;0.1505
ПОСТРОЕНИЕ;СТРОЙ;0.8533
ПОСТРОЕНИЕ;ШЕРЕНГА;0.5333
ПОСТРОЕНИЕ;ПОСТРОЙКА;0.4933
ПОСТРОЕНИЕ;СТРОИТЕЛЬ;0.2533
ПОСТРОЕНИЕ;ПЛАЦ;0.2467
ПОСТРОЕНИЕ;ПАРАД;0.1667
ПОСТРОЕНИЕ;ЧЕРТЁЖ;0.16
ПОСТРОЙКА;СТРОИТЕЛЬ;0.8145
ПОСТРОЙКА;КИРПИЧ;0.629
ПОСТРОЙКА;ЦЕМЕНТ;0.4615
ПОСТРОЙКА;САРАЙ;0.2986
ПОСТРОЙКА;КРАН;0.1719
ПОСТУПЛЕНИЕ;ЭКЗАМЕН;1.0
ПОСТУПЛЕНИЕ;ВУЗ;0.712
ПОСТУПЛЕНИЕ;КОЛЛЕДЖ;0.6387
ПОСТУПЛЕНИЕ;АБИТУРИЕНТ;0.2199
ПОСУДА;ЛОЖКА;0.7135
ПОСУДА;ЧАШКА;0.7065
ПОСУДА;ВИЛКА;0.696
ПОСУДА;КРУЖКА;0.5097
ПОСУДА;СТАКАН;0.4042
ПОСУДА;ПОСУДОМОЙКА;0.1933
ПОСУДИНА;ЧАШКА;0.6729
ПОСУДИНА;МИСКА;0.6168
ПОСУДИНА;КАСТРЮЛЯ;0.5047
ПОСУДИНА;ЛОЖКА;0.3925
ПОСУДИНА;СУДНО;0.3364
ПОСУДИНА;ВИЛКА;0.2897
ПОСУДИНА;КРУЖКА;0.2243
ПОСУДОМОЕЧНАЯ МАШИНА;ПОРОШОК;0.4624
ПОСУДОМОЕЧНАЯ МАШИНА;МОЙКА;0.4194
ПОСУДОМОЕЧНАЯ МАШИНА;СРЕДСТВО;0.3226
ПОСУДОМОЕЧНАЯ МАШИНА;МЫЛО;0.2366
ПОСУДОМОЕЧНАЯ МАШИНА;ПОСУДОМОЙКА;0.1828
ПОСЫЛКА;ПОЧТА;1.0
ПОСЫЛКА;ПОЧТАЛЬОН;0.85
ПОСЫЛКА;КОРОБКА;0.6643
ПОСЫЛКА;ЯЩИК;0.4643
ПОСЫЛКА;БАНДЕРОЛЬ;0.4643
ПОТЕНЦИАЛ;ВОЗМОЖНОСТЬ;0.875
ПОТЕНЦИАЛ;ТАЛАНТ;0.8158
ПОТЕНЦИАЛ;ЗАПАС;0.5526
ПОТЕНЦИАЛ;СПОСОБНОСТЬ;0.3026
ПОТЕНЦИАЛ;РАЗНОСТЬ;0.2632
ПОТЕНЦИАЛ;БУДУЩЕЕ;0.2434
ПОТЕНЦИАЛ;РАЗУМ;0.2105
ПОТЕНЦИАЛ;УМЕНИЕ;0.2105
ПОТЕНЦИАЛ;ЭНЕРГИЯ;0.1974
ПОТЕПЛЕНИЕ;ОТТЕПЕЛЬ;0.5965
ПОТЕПЛЕНИЕ;РУЧЬИ;0.4211
ПОТЕПЛЕНИЕ;МАРТ;0.2807
ПОТЕПЛЕНИЕ;КЛИМАТ;0.1754
ПОТЕРЯ;ГОРЕ;0.5275
ПОТЕРЯ;КОШЕЛЁК;0.2582
ПОТЕРЯ;КЛЮЧИ;0.25
ПОТЕРЯ;УТЕРЯ;0.2363
ПОТЕРЯ;БЕДА;0.2308
ПОТЕРЯ;КРАЖА;0.1923
ПОТЕРЯ;УРОН;0.1648
ПОТЕРЯ;ДРУГА;0.1511
ПОТЕРЯТЬ;КЛЮЧИ;0.6506
ПОТЕРЯТЬ;КОШЕЛЁК;0.5301
ПОТЕРЯТЬ;УТЕРЯ;0.3133
ПОТЕРЯТЬ;ЧЕЛОВЕКА;0.259
ПОТЕРЯТЬ;ГОРЕ;0.2289
ПОТЕХА;ЧАС;0.7857
ПОТЕХА;ШУТКА;0.699
ПОТЕХА;ЗАБАВА;0.6531
ПОТЕХА;РАЗВЛЕЧЕНИЕ;0.6122
ПОТЕХА;КЛОУН;0.2551
ПОТЕХА;УТЕХА;0.1735
ПОТОК;ВОДОПАД;0.6923
ПОТОК;РУЧЕЙ;0.5165
ПОТОК;ТЕЧЕНИЕ;0.4615
ПОТОК;ТЕЧЬ;0.3516
ПОТОК;СТУДЕНТЫ;0.1978
ПОТОК МАШИН;ПРОБКА;0.9799
ПОТОК МАШИН;ТРАССА;0.5772
ПОТОК МАШИН;АВАРИЯ;0.3624
ПОТОК МАШИН;СВЕТОФОР;0.3221
ПОТОК МАШИН;ЕЗДА;0.255
ПОТОЛОК;ЛЮСТРА;1.0
ПОТОЛОК;КРЫША;0.5359
ПОТОЛОК;ЛАМПА;0.443
ПОТОЛОК;ВЕРХ;0.3966
ПОТОМОК;ПРЕДОК;1.0
ПОТОМОК;ВНУК;0.9114
ПОТОМОК;ДОЧЬ;0.7511
ПОТОМОК;НАСЛЕДНИК;0.7173
ПОТОМОК;ПОТОМСТВО;0.5654
ПОТОМОК;РОДСТВЕННИК;0.4304
ПОТОМОК;ОТЕЦ;0.2447
ПОТОМОК;ДЕД;0.211
ПОТОМОК;РОД;0.1983
ПОТОМОК;НАСЛЕДСТВО;0.1857
ПОТОМОК;ПРАВНУК;0.173
ПОТОМСТВО;ПОТОМКИ;0.8649
ПОТОМСТВО;РОД;0.6453
ПОТОМСТВО;ВНУКИ;0.5743
ПОТОМСТВО;РОЖДЕНИЕ;0.3986
ПОТОМСТВО;ПРЕДКИ;0.2162
ПОТОМУ ЧТО;ТАК;0.8491
ПОТОМУ ЧТО;ВОПРОС;0.783
ПОТОМУ ЧТО;ПРИЧИНА;0.6698
ПОТОМУ ЧТО;КАК;0.5613
ПОТОМУ ЧТО;ОБЪЯСНЕНИЕ;0.5566
ПОТОМУ ЧТО;РУССКИЙ;0.1981
ПОТОМУ ЧТО;ГЛАДИОЛУС;0.1698
ПОТОП;КОВЧЕГ;0.5657
ПОТОП;НОЙ;0.5657
ПОТОП;СОСЕДИ;0.4949
ПОТОП;КРАН;0.3232
ПОТОП;СТИХИЯ;0.3131
ПОТОП;ВАННА;0.1515
ПОТРЕБИТЕЛЬ;ПОКУПАТЕЛЬ;1.0
ПОТРЕБИТЕЛЬ;ПОТРЕБНОСТЬ;0.6163
ПОТРЕБИТЕЛЬ;СПРОС;0.3837
ПОТРЕБИТЕЛЬ;ПРОИЗВОДИТЕЛЬ;0.314
ПОТРЕБИТЕЛЬ;ЕДОК;0.1628
ПОТРЕБНОСТЬ;НУЖДА;1.0
ПОТРЕБНОСТЬ;НЕОБХОДИМОСТЬ;0.6861
ПОТРЕБНОСТЬ;ЖЕЛАНИЕ;0.4234
ПОТРЕБНОСТЬ;ТРЕБОВАНИЕ;0.292
ПОТРЕБНОСТЬ;ТУАЛЕТ;0.2482
ПОТРЕБНОСТЬ;ЖАЖДА;0.1679
ПОТРОХА;КИШКИ;1.0
ПОТРОХА;ВНУТРЕННОСТИ;0.8824
ПОТРОХА;ПЕЧЕНЬ;0.7176
ПОТРОХА;ЛЁГКИЕ;0.4235
ПОТРОХА;ТРУП;0.4235
ПОТРОХА;ЖЕЛУДОК;0.4118
ПОТРОХА;ПОЧКИ;0.4118
ПОТРОХА;ОРГАНЫ;0.2588
ПОТРЯСЕНИЕ;ШОК;1.0
ПОТРЯСЕНИЕ;УДИВЛЕНИЕ;0.8696
ПОТРЯСЕНИЕ;ТРЯСКА;0.7609
ПОТРЯСЕНИЕ;НЕОЖИДАННОСТЬ;0.6413
ПОТРЯСЕНИЕ;НОВОСТЬ;0.587
ПОТРЯСЕНИЕ;СТРЕСС;0.4783
ПОТРЯСЕНИЕ;ИСПУГ;0.4783
ПОТРЯСЕНИЕ;ПОТЕРЯ;0.163
ПОТРЯСЕНИЕ;ГОРЕ;0.1522
ПОТУПИТЬСЯ;ВЗГЛЯД;0.6848
ПОТУПИТЬСЯ;НОЖНИЦЫ;0.6739
ПОТУПИТЬСЯ;ТУПОСТЬ;0.4891
ПОТУПИТЬСЯ;ТОЧИЛКА;0.25
ПОТЁМКИ;СУМЕРКИ;0.8299
ПОТЁМКИ;ВЕЧЕР;0.7938
ПОТЁМКИ;ТЕМЕНЬ;0.701
ПОТЁМКИ;ТЬМА;0.6598
